	CityScale	CityName
	1	Lincoln
	1000	Lincoln
	1	Lincoln
	1	Lincoln
	1000	Lincoln
	100	Lincoln
	1	Lincoln
	10	Lincoln
	1	Lincoln
	100	Lincoln
	1	Lincoln
	1	Lincoln
	1	Lincoln
	1000	Columbus
	10	Columbus
	100	Albion
	1	Bartlett
	1	Bellwood
	10	Cedar Rapids
	10	Clarks
	10	Clarkson
	1	Creston
	100	David City
	10	Dodge
	1	Duncan
	10	Elgin
	1	Ericson
	10	Fullerton
	10	Genoa
	10	Howells
	10	Humphrey
	1	Leigh
	1	Lindsay
	1	Monroe
	1	Morse Bluff
	10	North Bend
	100	Osceola
	10	Petersburg
	1	Platte Center
	1	Polk
	1	Saint Edward
	100	Schuyler
	1	Shelby
	10	Silver Creek
	1	Snyder
	100	Spalding
	100	Stromsburg
	1	Ulysses
	1000	Norfolk
	10	Norfolk
	100	Atkinson
	10	Bassett
	1	Battle Creek
	1	Beemer
	100	Bloomfield
	10	Butte
	1	Chambers
	10	Clearwater
	1	Coleridge
	100	Creighton
	100	Crofton
	10	Dakota City
	1	Emerson
	1	Emmet
	10	Ewing
	1	Fordyce
	1	Hadar
	100	Hartington
	1	Hubbard
	1	Jackson
	10	Laurel
	1	Lynch
	100	Madison
	1	Meadow Grove
	100	Neligh
	1	Newcastle
	10	Newman Grove
	1	Newport
	10	Niobrara
	1	Oakdale
	1000	Oneill
	1	Orchard
	10	Osmond
	1	Page
	100	Pierce
	1	Pilger
	100	Plainview
	10	Ponca
	10	Randolph
	1000	South Sioux City
	10	Spencer
	1	Springview
	100	Stanton
	100	Stuart
	10	Tilden
	10	Verdigre
	10	Wakefield
	10	Wausa
	100	Wayne
	100	West Point
	1	Winside
	10	Wisner
	1000	Grand Island
	100	Grand Island
	1000	Grand Island
	1	Alda
	1	Amherst
	1	Anselmo
	10	Ansley
	10	Arcadia
	1	Archer
	1	Ashton
	100	Aurora
	1	Boelus
	100	Broken Bow
	100	Burwell
	1	Cairo
	10	Callaway
	100	Central City
	1	Chapman
	1	Dannebrog
	10	Doniphan
	1	Dunning
	1	Elba
	10	Elm Creek
	1	Farwell
	10	Gibbon
	1	Giltner
	10	Greeley
	1	Hampton
	1	Hazard
	100	Kearney
	1000	Kearney
	100	Kearney
	1	Kearney
	1000	Lexington
	1	Litchfield
	100	Loup City
	1	Merna
	1	North Loup
	1	Oconto
	1	Odessa
	100	Ord
	1	Overton
	10	Palmer
	1	Pleasanton
	100	Ravenna
	1	Saint Libory
	100	Saint Paul
	10	Sargent
	1	Scotia
	10	Shelton
	1	Sumner
	1	Taylor
	1	Wolbach
	10	Wood River
	1000	Hastings
	100	Hastings
	100	Alma
	100	Arapahoe
	1	Atlanta
	1	Axtell
	1	Beaver City
	1	Bertrand
	1	Bladen
	10	Blue Hill
	1	Campbell
	10	Clay Center
	1	Edgar
	10	Elwood
	10	Fairfield
	100	Franklin
	1	Funk
	1	Glenvil
	1	Guide Rock
	1	Harvard
	1	Hildreth
	1	Holbrook
	100	Holdrege
	1	Holstein
	1	Juniata
	10	Kenesaw
	1	Lawrence
	1	Loomis
	100	Minden
	1	Nelson
	1	Orleans
	100	Oxford
	100	Red Cloud
	1	Republican City
	1	Roseland
	1	Ruskin
	100	Superior
	10	Sutton
	1	Trumbull
	1000	Mc Cook
	1	Bartley
	10	Benkelman
	10	Cambridge
	1	Champion
	10	Culbertson
	10	Curtis
	10	Eustis
	1	Farnam
	1	Haigler
	1	Hayes Center
	100	Imperial
	1	Indianola
	1	Maywood
	1	Palisade
	1	Stratton
	10	Trenton
	10	Wauneta
	1000	North Platte
	10	North Platte
	10	Arnold
	1	Arthur
	10	Big Springs
	1	Brady
	1	Brule
	10	Chappell
	100	Cozad
	1	Dalton
	1	Elsie
	100	Gothenburg
	100	Grant
	10	Hershey
	100	Kimball
	1	Lemoyne
	1	Lewellen
	10	Madrid
	1	Maxwell
	10	Mullen
	1000	Ogallala
	100	Oshkosh
	10	Paxton
	1	Purdum
	10	Sidney
	1000	Sidney
	1	Stapleton
	10	Sutherland
	10	Thedford
	1	Tryon
	1	Wallace
	100	Valentine
	100	Ainsworth
	1	Cody
	1	Crookston
	10	Long Pine
	1	Nenzel
	100	Alliance
	1	Ashby
	10	Bayard
	100	Bridgeport
	1000	Chadron
	100	Crawford
	100	Gering
	100	Gordon
	1	Harrison
	10	Hay Springs
	10	Hemingford
	1	Hyannis
	1	Minatare
	10	Mitchell
	100	Morrill
	100	Rushville
	1000	Scottsbluff
	10	Scottsbluff
	10	Whiteclay
	10	Alamo
	100	Henderson
	10	Beatty
	1	Blue Diamond
	1000	Boulder City
	1	Boulder City
	1	Bunkerville
	10	Caliente
	1	Henderson
	100	Henderson
	100	Henderson
	1	Goldfield
	1000	Henderson
	1000	Henderson
	1	Henderson
	1	Hiko
	1	Indian Springs
	1000	Jean
	1	Amargosa Valley
	1	Logandale
	10	Mesquite
	1	Moapa
	1000	Mesquite
	1	Laughlin
	1000	Laughlin
	1000	North Las Vegas
	100	North Las Vegas
	1000	North Las Vegas
	10	Overton
	10	Pahrump
	1	Panaca
	10	Pioche
	10	Henderson
	10	Round Mountain
	1	Searchlight
	1000	Pahrump
	100	Tonopah
	1000	Henderson
	1	Henderson
	100	Pahrump
	1000	Henderson
	100	North Las Vegas
	100	North Las Vegas
	1	North Las Vegas
	10	North Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	100	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	1	Las Vegas
	1	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	100	Las Vegas
	100	Las Vegas
	1	Las Vegas
	10	Las Vegas
	1000	Las Vegas
	100	Las Vegas
	100	Las Vegas
	10	Las Vegas
	100	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	100	Las Vegas
	1	Las Vegas
	1	Las Vegas
	1000	Las Vegas
	1	Las Vegas
	1	Las Vegas
	100	Las Vegas
	1	Las Vegas
	100	Las Vegas
	10	Nellis Afb
	1	Las Vegas
	100	Ely
	1	Austin
	1	Baker
	1	Ely
	10	Eureka
	1	Lund
	1	Mc Gill
	100	Dayton
	1000	Fallon
	1	Fallon
	100	Fernley
	1	Gabbs
	1000	Gardnerville
	1	Gerlach
	100	Hawthorne
	1	Imlay
	100	Lovelock
	1	Mc Dermitt
	100	Minden
	1	Orovada
	100	Silver Springs
	1	Smith
	1000	Sparks
	100	Sun Valley
	1000	Sparks
	1	Sparks
	1000	Sparks
	1	Valmy
	10	Verdi
	100	Virginia City
	10	Sparks
	1	Wellington
	1000	Winnemucca
	1	Winnemucca
	100	Yerington
	100	Zephyr Cove
	100	Stateline
	10	Incline Village
	100	Incline Village
	10	Gardnerville
	1000	Reno
	1000	Reno
	1000	Reno
	1	Reno
	1000	Reno
	1	Reno
	10	Reno
	1000	Reno
	1	Reno
	1000	Reno
	1000	Reno
	1	Reno
	1	Reno
	100	Reno
	1	Reno
	100	Reno
	1000	Reno
	1	Reno
	10	Reno
	1000	Carson City
	1	Carson City
	100	Carson City
	10	Washoe Valley
	100	Carson City
	1000	Carson City
	1000	Elko
	10	Elko
	100	Spring Creek
	100	Battle Mountain
	1	Crescent Valley
	10	Carlin
	1	Jackpot
	1	Owyhee
	100	Wells
	10	West Wendover
	1	Albion
	10	Ashaway
	100	Barrington
	100	Block Island
	10	Bradford
	1000	Bristol
	1	Carolina
	100	Charlestown
	100	Chepachet
	1000	Coventry
	100	West Greenwich
	1000	East Greenwich
	100	Exeter
	1	Forestdale
	10	Foster
	1	Glendale
	1	Greene
	100	Greenville
	1	Harmony
	10	Harrisville
	10	Hope
	100	Hope Valley
	100	Jamestown
	1	Kenyon
	10	Little Compton
	10	Manville
	1	Mapleville
	1000	Newport
	1	Newport
	1000	Middletown
	1000	North Kingstown
	100	North Scituate
	1	Oakland
	10	Pascoag
	1000	Pawtucket
	1000	Pawtucket
	1000	Central Falls
	1000	Cumberland
	1000	Lincoln
	1000	Portsmouth
	10	Saunderstown
	10	Slatersville
	1000	Tiverton
	1000	Wakefield
	10	Wakefield
	10	Kingston
	1000	Narragansett
	1	Peace Dale
	1000	Warren
	1000	Warwick
	10	Warwick
	1000	Warwick
	1000	Warwick
	1000	Westerly
	10	West Kingston
	1000	West Warwick
	1	Wood River Junction
	1000	Woonsocket
	100	North Smithfield
	100	Wyoming
	1000	Providence
	1000	Providence
	1000	Providence
	1000	Providence
	1000	Providence
	1000	Providence
	1000	Providence
	1000	Cranston
	100	North Providence
	1000	East Providence
	100	Riverside
	100	Rumford
	1000	Smithfield
	1	Providence
	1000	Johnston
	1000	Cranston
	100	Cranston
	1	Providence
	10	Fishers Island
	1000	Avenel
	1000	Bayonne
	1000	Bloomfield
	1000	Fairfield
	1000	Boonton
	1000	Caldwell
	100	Carteret
	100	Cedar Grove
	1000	Cliffside Park
	1000	Clifton
	1000	Clifton
	1000	Clifton
	100	Clifton
	10	Clifton
	1000	Cranford
	100	East Orange
	1000	East Orange
	1	East Orange
	1000	Edgewater
	10	Essex Fells
	1000	Fairview
	100	Fanwood
	1000	Fort Lee
	1000	Garfield
	100	Garwood
	10	Glen Ridge
	100	Harrison
	1000	Hoboken
	100	North Arlington
	1000	Kearny
	100	Kenilworth
	100	Lake Hiawatha
	100	Lincoln Park
	1000	Linden
	1000	Livingston
	1000	Maplewood
	1000	Millburn
	1000	Montclair
	1000	Montclair
	1000	Verona
	100	Montville
	100	Mountain Lakes
	1000	North Bergen
	1000	Orange
	1	Orange
	1000	West Orange
	1000	Parsippany
	1000	Passaic
	100	Wallington
	100	Pine Brook
	100	Warren
	1000	Plainfield
	10	Plainfield
	100	Plainfield
	100	Plainfield
	10	Port Reading
	1000	Rahway
	1000	Clark
	100	Colonia
	100	Roseland
	1000	Watchung
	100	Rutherford
	1000	Lyndhurst
	100	Carlstadt
	1000	East Rutherford
	100	Moonachie
	100	Wood Ridge
	1000	Scotch Plains
	10	Sewaren
	1000	Short Hills
	100	South Orange
	1000	South Plainfield
	1000	Springfield
	10	Towaco
	1000	Union
	100	Weehawken
	1000	Union City
	100	Vauxhall
	1000	Westfield
	1	Westfield
	100	Mountainside
	1000	West New York
	1000	Secaucus
	1000	Woodbridge
	1	Secaucus
	1	Jersey City
	1	Kearny
	10	Newark
	1000	Newark
	1000	Newark
	1000	Newark
	1000	Newark
	1000	Newark
	1000	Newark
	1000	Newark
	1000	Belleville
	1000	Nutley
	1000	Irvington
	1000	Newark
	1000	Newark
	1000	Elizabeth
	1000	Elizabeth
	1000	Roselle
	100	Roselle Park
	1000	Hillside
	1000	Elizabethport
	10	Elizabeth
	1000	Elizabeth
	1000	Jersey City
	1	Jersey City
	1000	Jersey City
	1000	Jersey City
	1000	Jersey City
	1000	Jersey City
	1	Jersey City
	1000	Jersey City
	10	Jersey City
	1	Jersey City
	100	Allendale
	100	Bloomingdale
	1000	Butler
	1000	Elmwood Park
	1000	Fair Lawn
	100	Franklin
	100	Franklin Lakes
	100	Hamburg
	100	Haskell
	10	Hewitt
	1	Highland Lakes
	100	Ho Ho Kus
	1000	Little Falls
	1	Mc Afee
	1000	Mahwah
	1000	Midland Park
	100	Newfoundland
	1000	Oakland
	100	Oak Ridge
	10	Ogdensburg
	100	Pequannock
	100	Pompton Lakes
	1000	Pompton Plains
	1000	Ramsey
	1000	Ridgewood
	1	Ridgewood
	100	Glen Rock
	100	Ringwood
	100	Riverdale
	100	Saddle River
	10	Stockholm
	1000	Sussex
	100	Vernon
	100	Waldwick
	10	Wanaque
	1000	Wayne
	1	Wayne
	100	West Milford
	1000	Wyckoff
	10	Mahwah
	1000	Paterson
	100	Paterson
	1000	Paterson
	100	Paterson
	1000	Paterson
	1000	Hawthorne
	10	Hawthorne
	100	Haledon
	1	Paterson
	1	Paterson
	1	Totowa
	1000	Totowa
	1000	Paterson
	100	Paterson
	100	Paterson
	100	Paterson
	1000	Hackensack
	10	Hackensack
	100	Bogota
	1000	Hasbrouck Heights
	100	Leonia
	100	South Hackensack
	100	Maywood
	100	Teterboro
	1	Alpine
	1000	Bergenfield
	1000	Closter
	100	Cresskill
	1	Demarest
	100	Dumont
	100	Emerson
	1000	Englewood
	100	Englewood Cliffs
	10	Harrington Park
	100	Haworth
	100	Hillsdale
	1000	Little Ferry
	1000	Lodi
	100	Montvale
	100	New Milford
	100	Northvale
	100	Norwood
	100	Oradell
	1000	Palisades Park
	1000	Paramus
	10	Paramus
	100	Park Ridge
	1000	Ridgefield
	100	Ridgefield Park
	100	River Edge
	100	Rochelle Park
	1000	Saddle Brook
	1000	Teaneck
	100	Tenafly
	1000	Westwood
	100	Township of Washington
	100	Woodcliff Lake
	1000	Red Bank
	1000	Shrewsbury
	100	Fair Haven
	1	Adelphia
	10	Allenhurst
	1000	Asbury Park
	100	Atlantic Highlands
	10	Avon By The Sea
	100	Belford
	1000	Belmar
	100	Bradley Beach
	100	Cliffwood
	100	Colts Neck
	100	Deal
	1000	Eatontown
	1000	Englishtown
	100	Farmingdale
	1000	Freehold
	1000	Hazlet
	1000	Howell
	100	Highlands
	1000	Holmdel
	100	Keansburg
	1000	Keyport
	10	Leonardo
	100	Lincroft
	100	Little Silver
	1000	Long Branch
	100	Marlboro
	1000	Matawan
	1000	Middletown
	10	Monmouth Beach
	100	Morganville
	1	Navesink
	1000	Neptune
	1	Neptune
	1000	Oakhurst
	100	Ocean Grove
	10	Oceanport
	100	Port Monmouth
	100	Rumson
	100	Spring Lake
	1000	West Long Branch
	1	Wickatunk
	1000	Dover
	100	Mine Hill
	1	Allamuchy
	100	Andover
	100	Augusta
	100	Belvidere
	100	Blairstown
	100	Branchville
	100	Montague
	100	Budd Lake
	100	Califon
	1	Changewater
	10	Columbia
	10	Delaware
	1000	Denville
	1000	Flanders
	10	Great Meadows
	1000	Hackettstown
	1	Hibernia
	100	Hopatcong
	10	Hope
	1	Ironia
	100	Kenvil
	100	Lafayette
	100	Lake Hopatcong
	100	Landing
	1	Layton
	1000	Ledgewood
	100	Long Valley
	1	Middleville
	10	Mount Arlington
	100	Netcong
	1000	Newton
	10	Oxford
	10	Port Murray
	1000	Rockaway
	1000	Randolph
	1	Schooleys Mountain
	1000	Sparta
	100	Stanhope
	1	Stillwater
	1000	Succasunna
	1	Mount Tabor
	1	Vienna
	1000	Washington
	100	Wharton
	1	Branchville
	1000	Summit
	1	Summit
	100	Basking Ridge
	100	Bedminster
	100	Berkeley Heights
	1000	Bernardsville
	100	Cedar Knolls
	1000	Chatham
	1000	Chester
	100	Far Hills
	100	Florham Park
	100	Gillette
	1	Gladstone
	10	Green Village
	1000	East Hanover
	10	Liberty Corner
	1000	Madison
	100	Mendham
	1	Millington
	1000	Morris Plains
	1000	Morristown
	1	Convent Station
	10	Morristown
	1	Morristown
	1	Mount Freedom
	100	New Providence
	1	New Vernon
	1	Peapack
	10	Pluckemin
	1	Pottersville
	100	Stirling
	100	Whippany
	10	Alloway
	1000	Cherry Hill
	1000	Cherry Hill
	100	Atco
	100	Barnegat
	10	Barnegat Light
	100	Barrington
	1000	Beach Haven
	1000	Berlin
	100	Beverly
	1000	Blackwood
	1	Bridgeport
	100	Browns Mills
	1000	Burlington
	10	Cedar Brook
	1	Chatsworth
	10	Clarksboro
	1000	Clementon
	100	Columbus
	100	Gibbsboro
	100	Gibbstown
	1000	Glassboro
	100	Glendora
	1000	Gloucester City
	100	Bellmawr
	1	Grenloch
	1000	Haddonfield
	1000	Cherry Hill
	100	Haddon Heights
	100	Hainesport
	1000	Hammonton
	10	Jobstown
	1	Juliustown
	1000	Voorhees
	100	Lawnside
	1000	Willingboro
	100	Lumberton
	100	Magnolia
	1000	Manahawkin
	100	Mantua
	1000	Maple Shade
	1000	Marlton
	1000	Mount Laurel
	1000	Medford
	1	Mickleton
	1000	Moorestown
	100	Mount Ephraim
	1000	Mount Holly
	1	Mount Royal
	100	Mullica Hill
	10	National Park
	100	Palmyra
	100	Paulsboro
	1	Pedricktown
	10	Pemberton
	100	Penns Grove
	1000	Pennsville
	100	Pitman
	1	Quinton
	1000	Riverside
	1000	Riverton
	100	Runnemede
	100	Salem
	1000	Sewell
	1000	Sicklerville
	100	Somerdale
	100	Stratford
	100	Swedesboro
	100	Thorofare
	100	Tuckerton
	1000	Vincentown
	10	Waterford Works
	100	Wenonah
	1000	West Berlin
	100	West Creek
	100	Westville
	1000	Williamstown
	1	Winslow
	1000	Woodbury
	100	Woodbury Heights
	100	Woodstown
	100	Camden
	1000	Camden
	1000	Camden
	1000	Camden
	100	Audubon
	100	Oaklyn
	1000	Collingswood
	1000	Merchantville
	1000	Pennsauken
	100	Absecon
	100	Avalon
	100	Brigantine
	1000	Cape May
	100	Absecon
	1000	Cape May Court House
	1	Cologne
	1	Dennisville
	100	Egg Harbor City
	1	Green Creek
	1	Leeds Point
	100	Linwood
	100	Marmora
	10	New Gretna
	1000	Northfield
	1000	Ocean City
	100	Ocean View
	1000	Pleasantville
	1000	Egg Harbor Township
	100	Pomona
	1	Port Republic
	1000	Rio Grande
	100	Sea Isle City
	1000	Somers Point
	1000	Stone Harbor
	10	Tuckahoe
	100	Villas
	1000	Wildwood
	100	Woodbine
	1000	Bridgeton
	10	Buena
	1	Cedarville
	100	Clayton
	1	Delmont
	1	Dorchester
	1	Dorothy
	100	Elmer
	1	Fairton
	100	Franklinville
	1	Landisville
	1	Leesburg
	10	Malaga
	1000	Mays Landing
	1000	Millville
	1	Minotola
	10	Monroeville
	100	Newfield
	1	Norma
	1	Port Elizabeth
	1	Port Norris
	10	Richland
	1	Rosenhayn
	1	Shiloh
	1000	Vineland
	100	Vineland
	1	Vineland
	1000	Atlantic City
	100	Margate City
	1	Longport
	1	Atlantic City
	100	Ventnor City
	100	Allentown
	100	Belle Mead
	1000	Bordentown
	100	Millstone Township
	1	Cookstown
	100	Cranbury
	100	Cream Ridge
	10	Chesterfield
	10	Florence
	1000	Hightstown
	100	Hopewell
	1000	Jackson
	1	Kingston
	100	Lambertville
	100	New Egypt
	100	Pennington
	10	Millstone Township
	100	Plainsboro
	1000	Princeton
	1000	Princeton
	100	Princeton Junction
	100	Ringoes
	1	Rocky Hill
	10	Roebling
	1	Rosemont
	1	Sergeantsville
	100	Skillman
	10	Stockton
	10	Titusville
	100	Windsor
	100	Wrightstown
	1	Trenton
	1	Trenton
	100	Trenton
	1000	Trenton
	1000	Trenton
	1000	Trenton
	1000	Trenton
	1000	Trenton
	100	Trenton
	1	Trenton
	100	Trenton
	100	Trenton
	1000	Trenton
	1	Fort Dix
	10	Trenton
	1	Trenton
	1000	Lawrence Township
	10	Trenton
	1000	Trenton
	1000	Trenton
	1000	Lakewood
	10	Allenwood
	1000	Bayville
	100	Beachwood
	1000	Brick
	1000	Brick
	100	Brielle
	1000	Forked River
	1	Island Heights
	100	Lakehurst
	100	Lanoka Harbor
	100	Lavallette
	1000	Manasquan
	1	Mantoloking
	10	Normandy Beach
	1	Ocean Gate
	1	Pine Beach
	1000	Point Pleasant Beach
	100	Sea Girt
	100	Seaside Heights
	100	Seaside Park
	1000	Toms River
	10	Toms River
	1000	Toms River
	100	Toms River
	100	Waretown
	100	Manchester Township
	10	Annandale
	10	Asbury
	1	Baptistown
	10	Bloomsbury
	100	Bound Brook
	1000	Bridgewater
	1	Broadway
	1000	Clinton
	100	Dayton
	1000	Dunellen
	1000	East Brunswick
	1000	Edison
	10	Edison
	1000	Edison
	1000	Flemington
	100	Franklin Park
	100	Kendall Park
	100	Frenchtown
	10	Glen Gardner
	100	Hampton
	1	Helmetta
	10	High Bridge
	1000	Iselin
	1000	Monroe Township
	1	Keasbey
	100	Lebanon
	100	Manville
	100	Martinsville
	1000	Edison
	1000	Metuchen
	1000	Hillsborough
	1000	Middlesex
	100	Milford
	100	Milltown
	100	Monmouth Junction
	10	Neshanic Station
	1000	Piscataway
	1000	Old Bridge
	10	Oldwick
	1000	Parlin
	1000	Perth Amboy
	1	Perth Amboy
	100	Fords
	1000	Phillipsburg
	10	Pittstown
	1	Quakertown
	1000	Raritan
	1	Readington
	1000	Sayreville
	1000	Somerset
	1	Somerset
	1000	Somerville
	1000	South Amboy
	10	South Bound Brook
	100	South River
	100	Spotswood
	1	Stanton
	100	Stewartsville
	10	Three Bridges
	10	Whitehouse
	100	Whitehouse Station
	1	Edison
	1000	New Brunswick
	1000	North Brunswick
	10	New Brunswick
	100	Highland Park
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	100	New York
	1000	New York
	1	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	100	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	1000	New York
	100	New York
	1000	New York
	1	New York
	10	New York
	1000	New York
	1	New York
	1000	New York
	1	New York
	10	New York
	1	New York
	1	New York
	1	New York
	10	New York
	10	New York
	100	New York
	1	New York
	100	New York
	100	New York
	10	New York
	1	New York
	1	New York
	1	New York
	1000	New York
	1	New York
	1	New York
	10	New York
	1	New York
	100	New York
	1	New York
	100	New York
	1	New York
	1	New York
	10	New York
	1	New York
	1	New York
	10	New York
	1	New York
	10	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	1	New York
	100	New York
	10	New York
	100	New York
	1	New York
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	100	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Staten Island
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	100	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	100	Bronx
	100	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	1000	Bronx
	100	Ardsley
	1	Ardsley On Hudson
	100	Armonk
	100	Baldwin Place
	100	Bedford
	1000	Bedford Hills
	1000	Brewster
	100	Briarcliff Manor
	10	Buchanan
	1000	Carmel
	100	Chappaqua
	100	Cold Spring
	1	Crompond
	100	Cross River
	10	Croton Falls
	100	Croton On Hudson
	100	Dobbs Ferry
	1000	Elmsford
	10	Garrison
	10	Goldens Bridge
	1	Granite Springs
	100	Harrison
	1000	Hartsdale
	100	Hawthorne
	100	Irvington
	10	Jefferson Valley
	100	Katonah
	1	Lake Peekskill
	1000	Larchmont
	1	Lincolndale
	1000	Mahopac
	10	Mahopac Falls
	1000	Mamaroneck
	100	Millwood
	1000	Mohegan Lake
	10	Montrose
	1000	Mount Kisco
	1000	Mount Vernon
	1	Mount Vernon
	100	Mount Vernon
	100	Mount Vernon
	100	North Salem
	1000	Ossining
	1000	Peekskill
	100	Cortlandt Manor
	1000	Pleasantville
	1000	Port Chester
	100	Pound Ridge
	10	Purchase
	1	Purdys
	100	Putnam Valley
	1000	Rye
	1000	Scarsdale
	100	Shrub Oak
	100	Somers
	100	South Salem
	1000	Tarrytown
	100	Thornwood
	100	Valhalla
	1	Verplanck
	1	Waccabuc
	1000	Yorktown Heights
	1000	White Plains
	1	White Plains
	1000	White Plains
	100	West Harrison
	1000	White Plains
	100	White Plains
	1000	White Plains
	1	White Plains
	1000	Yonkers
	1	Yonkers
	100	Yonkers
	1000	Yonkers
	1000	Yonkers
	100	Hastings On Hudson
	100	Tuckahoe
	1000	Bronxville
	100	Eastchester
	1000	Yonkers
	1000	New Rochelle
	1	New Rochelle
	1000	Pelham
	100	New Rochelle
	100	New Rochelle
	1000	Suffern
	1	Bear Mountain
	100	Blauvelt
	1	Blooming Grove
	10	Bullville
	10	Campbell Hall
	1000	Central Valley
	100	Chester
	10	Circleville
	100	Congers
	100	Florida
	10	Fort Montgomery
	100	Garnerville
	100	Goshen
	100	Greenwood Lake
	100	Harriman
	100	Haverstraw
	100	Highland Falls
	10	Highland Mills
	1	Hillburn
	1	Howells
	1000	Middletown
	1000	Middletown
	1000	Monroe
	1000	Monsey
	1	Mountainville
	1000	Nanuet
	1000	New City
	100	New Hampton
	1000	Nyack
	100	Orangeburg
	10	Otisville
	100	Pearl River
	100	Piermont
	10	Pine Island
	100	Pomona
